date,ticker,close,volume
2016-02-16,SYN000,110.22332846104001,191458.3995456756
2016-02-16,SYN001,120.84210078370666,90747.75763546089
2016-02-16,SYN002,92.52684006554354,84061.41301975756
2016-02-16,SYN003,90.34709287315087,402991.56610674114
2016-02-16,SYN004,101.13375908582039,153921.88400776824
2016-02-17,SYN000,110.57454296501714,138231.94764092716
2016-02-17,SYN001,119.18934443643788,446437.7618269932
2016-02-17,SYN002,90.92640697602444,216638.42739807104
2016-02-17,SYN003,90.70454692200096,165163.5292602936
2016-02-17,SYN004,98.47513096452231,107334.8949527818
2016-02-18,SYN000,108.6173679341312,150537.61260515018
2016-02-18,SYN001,118.18912539328721,111347.17548548755
2016-02-18,SYN002,90.25378846604472,190109.7091102087
2016-02-18,SYN003,92.57869507450313,116093.62068974042
2016-02-18,SYN004,96.40572726259846,170204.64657194482
2016-02-19,SYN000,109.05876738809677,140661.7203612943
2016-02-19,SYN001,120.18264247112369,162044.34342780572
2016-02-19,SYN002,89.78053120628813,147023.20871979542
2016-02-19,SYN003,91.75687214456757,77254.21103421478
2016-02-19,SYN004,100.1284036131318,101910.61827848182
2016-02-22,SYN000,110.18239939260692,499278.2826782509
2016-02-22,SYN001,122.40051655816696,91126.62302746924
2016-02-22,SYN002,90.49699796404349,203772.32034853
2016-02-22,SYN003,91.42621355777644,413655.5970945116
2016-02-22,SYN004,98.74108447167012,89490.43596142228
2016-02-23,SYN000,108.2422422881693,53084.903812899465
2016-02-23,SYN001,123.2805561246791,85043.69771856477
2016-02-23,SYN002,89.5536587033523,135608.82969773645
2016-02-23,SYN003,91.29949627125242,123505.04837837223
2016-02-23,SYN004,97.45152041400684,52506.55921148034
2016-02-24,SYN000,104.64679815169728,134031.8917075605
2016-02-24,SYN001,121.91075629943894,105112.4276111521
2016-02-24,SYN002,88.81373087006324,116417.09052716367
2016-02-24,SYN003,91.66317132114291,456306.0927111724
2016-02-24,SYN004,97.3372366033573,176951.0919577272
2016-02-25,SYN000,106.28198846600611,162454.8648133024
2016-02-25,SYN001,124.19458216831217,100181.45705418848
2016-02-25,SYN002,91.00894791890917,213600.57486804193
2016-02-25,SYN003,94.58702192442459,198675.3124957681
2016-02-25,SYN004,99.01053897594394,51566.03207659897
2016-02-26,SYN000,108.92189579767799,110131.3203234037
2016-02-26,SYN001,126.80432111733518,132305.83956239658
2016-02-26,SYN002,93.55478671852534,218274.1242602316
2016-02-26,SYN003,96.85974781398336,174807.84134512188
2016-02-26,SYN004,101.40347850197556,138673.7970968049
2016-02-29,SYN000,109.52704880162432,255228.09539444244
2016-02-29,SYN001,127.42822405907339,99759.49175045238
2016-02-29,SYN002,91.82750873222247,126293.63113663153
2016-02-29,SYN003,98.76576370885614,177180.08189225616
2016-02-29,SYN004,102.37508243115809,230313.91072972768
2016-03-01,SYN000,105.64489498878878,244416.45675884731
2016-03-01,SYN001,125.33480411589481,230447.00704970342
2016-03-01,SYN002,92.16593903240567,120991.29185862
2016-03-01,SYN003,102.07164283752455,492857.5517740422
2016-03-01,SYN004,100.13852899095497,113431.24442976114
2016-03-02,SYN000,106.94516786003739,158914.6732223329
2016-03-02,SYN001,124.35592685908165,110029.96891398271
2016-03-02,SYN002,92.63627242988561,148525.69582578304
2016-03-02,SYN003,102.39450028848425,54387.55918780738
2016-03-02,SYN004,101.3720254499962,94616.36612387831
2016-03-03,SYN000,104.4255804507263,142153.5545405873
2016-03-03,SYN001,126.08528248734726,104098.43837336257
2016-03-03,SYN002,92.11888349187795,123500.09121007225
2016-03-03,SYN003,102.0876058106062,181166.31572515456
2016-03-03,SYN004,102.60643666499956,157326.1819597139
2016-03-04,SYN000,105.15162488741565,153894.34628835457
2016-03-04,SYN001,126.29818425548017,133721.63505890456
2016-03-04,SYN002,92.78545676402632,348906.6039601501
2016-03-04,SYN003,102.59611687931131,142542.88720247053
2016-03-04,SYN004,100.0510472180121,107548.50518007409
2016-03-07,SYN000,104.69257558442581,154447.0615903477
2016-03-07,SYN001,125.44612998330919,267378.20663782826
2016-03-07,SYN002,91.21280032009118,190658.2537625012
2016-03-07,SYN003,102.10576612899914,146305.66491154523
2016-03-07,SYN004,103.07525380300586,178586.608015308
2016-03-08,SYN000,103.1989268742808,156500.34382692966
2016-03-08,SYN001,122.66845777825068,181214.75285614803
2016-03-08,SYN002,93.4995259263412,163947.2677141757
2016-03-08,SYN003,102.52900459836579,175370.45936611475
2016-03-08,SYN004,99.55260109999962,97108.58527839152
2016-03-09,SYN000,103.24779616438849,148152.9476572632
2016-03-09,SYN001,125.07026528322542,154841.1814901747
2016-03-09,SYN002,94.88578320873167,102092.80312283903
2016-03-09,SYN003,100.60139901527687,142468.03322101838
2016-03-09,SYN004,101.80432457579181,154469.66869312874
2016-03-10,SYN000,103.10702262939175,184651.33631974523
2016-03-10,SYN001,124.2178281087929,79497.24254049479
2016-03-10,SYN002,93.78587138510318,235506.71916512397
2016-03-10,SYN003,99.94177823979352,178807.5440659694
2016-03-10,SYN004,100.97709935056214,136870.38185068403
2016-03-11,SYN000,102.42307985172572,237187.4492043682
2016-03-11,SYN001,125.20978340548916,91917.413181983
2016-03-11,SYN002,93.246475233154,119874.12945197722
2016-03-11,SYN003,100.07168124127335,160847.38399793822
2016-03-11,SYN004,102.3516437765104,161819.8878397441
2016-03-14,SYN000,104.00514883204315,87980.45145275633
2016-03-14,SYN001,128.36650552316007,85887.62459200699
2016-03-14,SYN002,91.4811949380369,117433.36489921334
2016-03-14,SYN003,102.1592156521657,84391.4110763675
2016-03-14,SYN004,103.81207633588994,368639.9852392799
2016-03-15,SYN000,101.86253744013507,96246.51564303451
2016-03-15,SYN001,124.06060010637343,312833.2599725433
2016-03-15,SYN002,89.77787631023091,239499.6732516148
2016-03-15,SYN003,102.4408058985816,196945.63770554442
2016-03-15,SYN004,102.31024672523034,179854.85391751473
2016-03-16,SYN000,102.89289266355495,67896.58279519925
2016-03-16,SYN001,123.40744957162886,212199.37536980637
2016-03-16,SYN002,88.71592173008173,197533.0834622112
2016-03-16,SYN003,100.49013162355556,232821.47236940818
2016-03-16,SYN004,102.53313882864941,209446.17437923304
2016-03-17,SYN000,102.79566916980605,250997.61100965363
2016-03-17,SYN001,122.45438498563716,105787.72231896363
2016-03-17,SYN002,86.49455016694075,46549.71663830472
2016-03-17,SYN003,103.10066466784168,124115.41666611929
2016-03-17,SYN004,101.87085397807331,119086.26888701023
2016-03-18,SYN000,101.01027427468294,184455.1542635759
2016-03-18,SYN001,122.30635170469245,122738.84651258506
2016-03-18,SYN002,86.9050105110394,150409.16379320464
2016-03-18,SYN003,102.6182127314317,414135.31163788866
2016-03-18,SYN004,102.25839456151708,181975.65792456185
2016-03-21,SYN000,99.35057207496149,209532.42045912094
2016-03-21,SYN001,124.15873945286921,107726.93361617705
2016-03-21,SYN002,88.27029105145944,173296.59201451045
2016-03-21,SYN003,102.63450328600645,317358.0379735125
2016-03-21,SYN004,105.25836453364619,141860.33268194424
2016-03-22,SYN000,98.34641359772142,79638.3373444162
2016-03-22,SYN001,123.4961593072886,104513.27667199205
2016-03-22,SYN002,89.52327134652901,137338.220076173
2016-03-22,SYN003,101.64303533598374,248196.52468646716
2016-03-22,SYN004,104.67803682638046,165186.1040075807
2016-03-23,SYN000,98.06742533435303,397310.77477803396
2016-03-23,SYN001,123.66277787174693,204874.01651261692
2016-03-23,SYN002,88.46846408748043,176342.22263932016
2016-03-23,SYN003,99.96606247603327,246695.57658445832
2016-03-23,SYN004,98.91865291314443,225138.8913061979
2016-03-24,SYN000,98.4248018050479,120039.30933660403
2016-03-24,SYN001,126.68458435496032,140960.06321181156
2016-03-24,SYN002,89.83864363602171,65851.40205190814
2016-03-24,SYN003,102.43626004843682,165222.52428157852
2016-03-24,SYN004,99.18849217973855,126738.73983032155
2016-03-25,SYN000,93.3544156427986,177035.03034993887
2016-03-25,SYN001,124.31202871803208,460737.55835911096
2016-03-25,SYN002,88.38083361068712,39517.13681917094
2016-03-25,SYN003,101.06507692163542,287991.4445828259
2016-03-25,SYN004,96.8880347316226,133382.64172503268
2016-03-28,SYN000,92.14287948297188,249494.5450329194
2016-03-28,SYN001,123.44137276298702,304120.69124003785
2016-03-28,SYN002,86.50938905578845,99934.0633322447
2016-03-28,SYN003,100.72904876712417,356959.39187085856
2016-03-28,SYN004,95.86047776424988,127617.48437127858
2016-03-29,SYN000,91.0019489535332,99360.51915086397
2016-03-29,SYN001,124.35608101115423,313244.76797775266
2016-03-29,SYN002,85.76049041115982,187423.03514261934
2016-03-29,SYN003,101.18644972845512,243777.69585014586
2016-03-29,SYN004,94.63698530779568,126391.58426501726
2016-03-30,SYN000,93.69658212530089,123851.41014259783
2016-03-30,SYN001,125.74237917939999,227675.91867913996
2016-03-30,SYN002,85.89161951975696,32452.14708008597
2016-03-30,SYN003,99.60060417450735,122376.58467607567
2016-03-30,SYN004,96.44096195860662,177480.78265195785
2016-03-31,SYN000,92.02579799343953,178008.3765257561
2016-03-31,SYN001,127.81022649404068,131751.18553699728
2016-03-31,SYN002,86.87358578949386,106748.08228436644
2016-03-31,SYN003,100.22417298431567,159557.44304553658
2016-03-31,SYN004,95.18625342311717,135673.83841085352
2016-04-01,SYN000,90.83721050065418,679244.5731156028
2016-04-01,SYN001,129.99880566156762,219453.4557389279
2016-04-01,SYN002,87.64193967550572,62231.68258734582
2016-04-01,SYN003,103.21380091373862,216822.64983255236
2016-04-01,SYN004,96.65841173553724,344200.00655002653
2016-04-04,SYN000,92.11190540095829,189200.46085885895
2016-04-04,SYN001,127.74379569747968,136705.41753157807
2016-04-04,SYN002,87.68915549321052,144161.27450864794
2016-04-04,SYN003,104.62615885750549,247427.39193291686
2016-04-04,SYN004,97.33117158249513,621307.4677883732
2016-04-05,SYN000,93.53653105727332,363371.3435408101
2016-04-05,SYN001,129.01724792175983,367742.4196107858
2016-04-05,SYN002,85.2551133944613,433197.76247100835
2016-04-05,SYN003,103.918552257209,156570.4570946726
2016-04-05,SYN004,97.31771945602425,122519.91380226436
2016-04-06,SYN000,93.24811068543897,297400.96940298745
2016-04-06,SYN001,132.31918459318973,199214.95398582262
2016-04-06,SYN002,86.79563110316849,146007.3150719596
2016-04-06,SYN003,107.19679486938833,122589.38623722304
2016-04-06,SYN004,98.81625546965857,188527.92706781137
2016-04-07,SYN000,92.26106015998688,195634.81631179823
2016-04-07,SYN001,132.5424499360609,185568.65108972936
2016-04-07,SYN002,86.70426298344044,154237.45004676614
2016-04-07,SYN003,105.05388838779292,359368.4605683859
2016-04-07,SYN004,100.11421582770782,273485.4740304332
2016-04-08,SYN000,91.92673152169556,99250.48787799502
2016-04-08,SYN001,127.86640733833777,173431.2127083333
2016-04-08,SYN002,88.90857846469675,247611.30334694133
2016-04-08,SYN003,102.17092392899738,95209.98909472187
2016-04-08,SYN004,98.9064603600806,142504.01717396892
2016-04-11,SYN000,87.55781298210871,276475.31116326473
2016-04-11,SYN001,126.03270290613948,388532.9325557366
2016-04-11,SYN002,87.26962766397925,164497.93220156175
2016-04-11,SYN003,103.73768827871407,101654.4018581708
2016-04-11,SYN004,97.14423932081351,98993.00106922103
2016-04-12,SYN000,84.19783550364524,76952.59248216379
2016-04-12,SYN001,125.08236660990562,79469.20229585616
2016-04-12,SYN002,86.78051585505325,146166.85855133264
2016-04-12,SYN003,103.55232087130534,83820.76894894785
2016-04-12,SYN004,96.83717356449318,388126.52302974585
2016-04-13,SYN000,84.17383559812762,362375.9768246534
2016-04-13,SYN001,123.42589527663009,408049.5588724707
2016-04-13,SYN002,90.80402909319496,258673.7675715978
2016-04-13,SYN003,103.51013873465429,101541.67559506744
2016-04-13,SYN004,98.0894188981255,229367.006216776
2016-04-14,SYN000,86.28367061292484,179872.33965393604
2016-04-14,SYN001,122.98338657531274,148289.70361363923
2016-04-14,SYN002,91.23337122073644,206064.30829741337
2016-04-14,SYN003,103.61231098289892,303662.5826767315
2016-04-14,SYN004,99.57665739607752,190869.49981868014
2016-04-15,SYN000,86.33117732738978,43255.87002841935
2016-04-15,SYN001,121.25497782119903,80573.53398412962
2016-04-15,SYN002,91.78734762056463,188021.74138362586
2016-04-15,SYN003,103.09290994580999,308789.89657633
2016-04-15,SYN004,97.72459604142585,336132.665920314
2016-04-18,SYN000,86.15421389300685,137275.74956980918
2016-04-18,SYN001,121.92739861005218,111736.10158962011
2016-04-18,SYN002,90.10142506409152,151844.14678766605
2016-04-18,SYN003,103.15322099406843,156839.3375658812
2016-04-18,SYN004,97.10728487774654,239214.6600253196
2016-04-19,SYN000,87.72530910600912,225702.69660203284
2016-04-19,SYN001,122.38076605739603,71296.06165618774
2016-04-19,SYN002,92.27764524870055,136894.7481184155
2016-04-19,SYN003,103.58541610878078,208596.5323103137
2016-04-19,SYN004,95.67480534145014,158900.3383770991
2016-04-20,SYN000,91.05729845518921,144565.513365351
2016-04-20,SYN001,120.14022602108379,225669.8507479737
2016-04-20,SYN002,91.2618788701873,257451.19383485848
2016-04-20,SYN003,104.27706375832031,161902.19724437283
2016-04-20,SYN004,97.09014926788825,99875.98717483802
2016-04-21,SYN000,90.04580557371412,232699.43132992508
2016-04-21,SYN001,120.47858751401233,96843.69100828501
2016-04-21,SYN002,91.622475438521,137553.56585221316
2016-04-21,SYN003,102.20696298247485,89680.76490886649
2016-04-21,SYN004,97.9100806915493,127176.87687481967
2016-04-22,SYN000,90.41225985864907,106402.87925000027
2016-04-22,SYN001,120.89719755577492,177075.91769011732
2016-04-22,SYN002,91.36766087965074,301229.11683602695
2016-04-22,SYN003,103.05462006352334,493389.1555620735
2016-04-22,SYN004,97.93025052726163,297274.6097862338
2016-04-25,SYN000,92.32391754064109,84711.68372799159
2016-04-25,SYN001,121.08569734937016,286962.9852250422
2016-04-25,SYN002,90.54287733358399,96415.93973281952
2016-04-25,SYN003,101.598488012407,323634.47117992584
2016-04-25,SYN004,96.25309120524722,228900.53138379884
2016-04-26,SYN000,89.82357982397947,157043.37161053356
2016-04-26,SYN001,119.86004019529916,116307.35006779288
2016-04-26,SYN002,88.22423482313374,333331.2359921731
2016-04-26,SYN003,99.66416441926873,194309.92262961713
2016-04-26,SYN004,96.70598226603599,148251.6861237275
2016-04-27,SYN000,90.82703611979262,165343.90121658708
2016-04-27,SYN001,117.9105772669808,142336.34370736105
2016-04-27,SYN002,89.62740644170711,206080.0658726755
2016-04-27,SYN003,101.1350912962479,106091.26983599922
2016-04-27,SYN004,96.10244623212596,393675.2450466677
2016-04-28,SYN000,88.31500010589424,136736.06645714253
2016-04-28,SYN001,115.08717357257814,84822.54905007935
2016-04-28,SYN002,88.14410993827777,100281.10170236505
2016-04-28,SYN003,103.17429772109597,145442.02192148758
2016-04-28,SYN004,96.96874954378998,150450.49268640304
2016-04-29,SYN000,88.7714603909985,300633.01280888834
2016-04-29,SYN001,114.57606094824915,134030.3365567032
2016-04-29,SYN002,86.85765698836137,209921.58123639363
2016-04-29,SYN003,106.5553982890481,115126.54852598278
2016-04-29,SYN004,99.8997034955012,266667.8033047221
2016-05-02,SYN000,88.06393739081211,106393.132797559
2016-05-02,SYN001,114.11219968068276,589489.2792601503
2016-05-02,SYN002,88.11357369587537,117576.98045328465
2016-05-02,SYN003,107.13303129567662,170892.6944136713
2016-05-02,SYN004,100.9666112040954,181683.1516055736
2016-05-03,SYN000,86.77130668958681,190342.9651471989
2016-05-03,SYN001,114.33029439140043,240137.41045719114
2016-05-03,SYN002,87.4201023603267,165497.94009629634
2016-05-03,SYN003,106.67322460483089,190034.6280249829
2016-05-03,SYN004,101.28785814094643,427827.997466133
2016-05-04,SYN000,85.90620743658653,168381.073710512
2016-05-04,SYN001,114.54933451679538,142576.61602955326
2016-05-04,SYN002,88.27644881690662,127603.92778425956
2016-05-04,SYN003,107.07018961666712,137233.2419366406
2016-05-04,SYN004,104.54530353607836,237167.69494926522
2016-05-05,SYN000,86.68702548585212,74730.38314226178
2016-05-05,SYN001,114.38818464801273,119869.14661350539
2016-05-05,SYN002,89.82695602184762,152290.3108375668
2016-05-05,SYN003,108.25085376525867,78652.415776575
2016-05-05,SYN004,105.43956119978392,166554.81286234106
2016-05-06,SYN000,88.60118238845331,84160.83152125223
2016-05-06,SYN001,114.60290268253823,159322.11337409334
2016-05-06,SYN002,91.10776838288612,260593.08200409843
2016-05-06,SYN003,108.34226430413582,472611.74384143983
2016-05-06,SYN004,105.43536896805182,148835.8441707617
2016-05-09,SYN000,88.40483481310561,163726.97093964476
2016-05-09,SYN001,118.88284341174817,173689.65193405814
2016-05-09,SYN002,88.0812071998094,210924.56276126293
2016-05-09,SYN003,110.45625058421467,183278.72736093763
2016-05-09,SYN004,104.33882568311883,161508.6126732314
2016-05-10,SYN000,88.12120648895296,438274.19056003226
2016-05-10,SYN001,117.00201406788406,131987.84928061353
2016-05-10,SYN002,88.6247002567286,92717.94405895557
2016-05-10,SYN003,106.61282598620183,204494.42655773959
2016-05-10,SYN004,102.7933057265096,113244.14751393827
2016-05-11,SYN000,88.76840653682373,217430.57995622655
2016-05-11,SYN001,115.87964171638319,212145.91556948665
2016-05-11,SYN002,88.38254325475926,95411.25039678207
2016-05-11,SYN003,106.00949716680297,131767.63467372584
2016-05-11,SYN004,102.65774941566276,82178.45410957282
2016-05-12,SYN000,85.96599291199104,68677.88966197256
2016-05-12,SYN001,119.63554995338497,101040.45447342763
2016-05-12,SYN002,86.44421749022464,186351.09951022116
2016-05-12,SYN003,105.48161333049705,74532.79004249956
2016-05-12,SYN004,101.6261047165963,189921.80143983444
2016-05-13,SYN000,85.52968942102096,34363.69703739695
2016-05-13,SYN001,118.45648281615726,100791.18319677458
2016-05-13,SYN002,84.904921284179,193221.70969084973
2016-05-13,SYN003,102.43867071193901,156115.24048216097
2016-05-13,SYN004,97.82548707326634,124646.96535367584
2016-05-16,SYN000,85.31125354230494,234808.78862659898
2016-05-16,SYN001,114.2460922189219,195848.7053243651
2016-05-16,SYN002,81.59409148060436,116166.23566495228
2016-05-16,SYN003,100.54905640504404,138467.23351581435
2016-05-16,SYN004,95.71461320009269,124481.50021275828
2016-05-17,SYN000,87.66563254113912,155110.5331011281
2016-05-17,SYN001,114.38129484446455,90733.24647312168
2016-05-17,SYN002,80.89447835811421,360648.01771407307
2016-05-17,SYN003,100.29243273491588,232063.70195698968
2016-05-17,SYN004,94.92361714735537,155683.42255445552
2016-05-18,SYN000,87.42108855161956,287976.161970088
2016-05-18,SYN001,113.1461451664336,234335.38242480037
2016-05-18,SYN002,79.46961791560433,244445.45342579795
2016-05-18,SYN003,102.86253578220695,256027.15362592976
2016-05-18,SYN004,96.11077450747788,167060.56982404404
2016-05-19,SYN000,86.05375173201676,104782.39390269347
2016-05-19,SYN001,113.69675250041436,161596.81145861305
2016-05-19,SYN002,78.43196875287343,119039.63898087843
2016-05-19,SYN003,99.9640074309099,238593.06905907163
2016-05-19,SYN004,95.23055105712777,163356.14023987603
