date,ticker,weight
2018-06-14,SYN004,0.28917696938043397
2018-06-15,SYN000,0.2878836459350782
2018-06-15,SYN001,-0.2878836459350782
2018-06-15,SYN002,-0.2878836459350782
2018-06-15,SYN003,0.0
2018-06-15,SYN004,0.2878836459350782
2018-06-18,SYN000,0.2764842430859678
2018-06-18,SYN001,-0.2764842430859678
2018-06-18,SYN002,-0.2764842430859678
2018-06-18,SYN003,0.0
2018-06-18,SYN004,0.2764842430859678
2018-06-19,SYN000,0.27795294408801097
2018-06-19,SYN001,-0.27795294408801097
2018-06-19,SYN002,-0.27795294408801097
2018-06-19,SYN003,0.0
2018-06-19,SYN004,0.27795294408801097
2018-06-20,SYN000,0.280194879206983
2018-06-20,SYN001,-0.280194879206983
2018-06-20,SYN002,-0.280194879206983
2018-06-20,SYN003,0.0
2018-06-20,SYN004,0.280194879206983
2018-06-21,SYN000,0.29041002291863116
2018-06-21,SYN001,-0.29041002291863116
2018-06-21,SYN002,-0.29041002291863116
2018-06-21,SYN003,0.0
2018-06-21,SYN004,0.29041002291863116
2018-06-22,SYN000,0.28685808830861187
2018-06-22,SYN001,-0.28685808830861187
2018-06-22,SYN002,-0.28685808830861187
2018-06-22,SYN003,0.0
2018-06-22,SYN004,0.28685808830861187
2018-06-25,SYN000,0.2880777830506081
2018-06-25,SYN001,-0.2880777830506081
2018-06-25,SYN002,-0.2880777830506081
2018-06-25,SYN003,0.0
2018-06-25,SYN004,0.2880777830506081
2018-06-26,SYN000,0.28845190328853815
2018-06-26,SYN001,-0.28845190328853815
2018-06-26,SYN002,-0.28845190328853815
2018-06-26,SYN003,0.0
2018-06-26,SYN004,0.28845190328853815
2018-06-27,SYN000,0.28831137685179853
2018-06-27,SYN001,-0.28831137685179853
2018-06-27,SYN002,-0.28831137685179853
2018-06-27,SYN003,0.0
2018-06-27,SYN004,0.28831137685179853
2018-06-28,SYN000,0.2864380138199184
2018-06-28,SYN001,-0.2864380138199184
2018-06-28,SYN002,-0.2864380138199184
2018-06-28,SYN003,0.0
2018-06-28,SYN004,0.2864380138199184
2018-06-29,SYN000,0.2936369359820808
2018-06-29,SYN001,-0.2936369359820808
2018-06-29,SYN002,-0.2936369359820808
2018-06-29,SYN003,0.0
2018-06-29,SYN004,0.2936369359820808
2018-07-02,SYN000,0.2956110228757913
2018-07-02,SYN001,-0.2956110228757913
2018-07-02,SYN002,-0.2956110228757913
2018-07-02,SYN003,0.0
2018-07-02,SYN004,0.2956110228757913
2018-07-03,SYN000,0.2916695416305815
2018-07-03,SYN001,-0.2916695416305815
2018-07-03,SYN002,-0.2916695416305815
2018-07-03,SYN003,0.0
2018-07-03,SYN004,0.2916695416305815
2018-07-04,SYN000,0.3098048305395144
2018-07-04,SYN001,-0.3098048305395144
2018-07-04,SYN002,-0.3098048305395144
2018-07-04,SYN003,0.0
2018-07-04,SYN004,0.3098048305395144
2018-07-05,SYN000,0.29844200835952445
2018-07-05,SYN001,-0.29844200835952445
2018-07-05,SYN002,-0.29844200835952445
2018-07-05,SYN003,0.0
2018-07-05,SYN004,0.29844200835952445
2018-07-06,SYN000,0.2969700232046416
2018-07-06,SYN001,-0.2969700232046416
2018-07-06,SYN002,-0.2969700232046416
2018-07-06,SYN003,0.0
2018-07-06,SYN004,0.2969700232046416
2018-07-09,SYN000,0.2984825920570994
2018-07-09,SYN001,-0.2984825920570994
2018-07-09,SYN002,-0.2984825920570994
2018-07-09,SYN003,0.0
2018-07-09,SYN004,0.2984825920570994
2018-07-10,SYN000,0.29714861721484426
2018-07-10,SYN001,-0.29714861721484426
2018-07-10,SYN002,-0.29714861721484426
2018-07-10,SYN003,0.0
2018-07-10,SYN004,0.29714861721484426
2018-07-11,SYN000,0.2960409718564768
2018-07-11,SYN001,-0.2960409718564768
2018-07-11,SYN002,-0.2960409718564768
2018-07-11,SYN003,0.0
2018-07-11,SYN004,0.2960409718564768
2018-07-12,SYN000,0.2931686914398101
2018-07-12,SYN001,-0.2931686914398101
2018-07-12,SYN002,-0.2931686914398101
2018-07-12,SYN003,0.0
2018-07-12,SYN004,0.2931686914398101
2018-07-13,SYN000,0.292832274871054
2018-07-13,SYN001,-0.292832274871054
2018-07-13,SYN002,-0.292832274871054
2018-07-13,SYN003,0.0
2018-07-13,SYN004,0.292832274871054
2018-07-16,SYN000,0.2939031173770794
2018-07-16,SYN001,-0.2939031173770794
2018-07-16,SYN002,-0.2939031173770794
2018-07-16,SYN003,0.2939031173770794
2018-07-16,SYN004,0.0
2018-07-17,SYN000,0.28997634641565334
2018-07-17,SYN001,-0.28997634641565334
2018-07-17,SYN002,-0.28997634641565334
2018-07-17,SYN003,0.28997634641565334
2018-07-17,SYN004,0.0
2018-07-18,SYN000,0.29045506075038446
2018-07-18,SYN001,-0.29045506075038446
2018-07-18,SYN002,-0.29045506075038446
2018-07-18,SYN003,0.29045506075038446
2018-07-18,SYN004,0.0
2018-07-19,SYN000,0.30127093426356893
2018-07-19,SYN001,-0.30127093426356893
2018-07-19,SYN002,-0.30127093426356893
2018-07-19,SYN003,0.0
2018-07-19,SYN004,0.30127093426356893
2018-07-20,SYN000,0.30764164508237174
2018-07-20,SYN001,-0.30764164508237174
2018-07-20,SYN002,-0.30764164508237174
2018-07-20,SYN003,0.0
2018-07-20,SYN004,0.30764164508237174
2018-07-23,SYN000,0.32134881020947176
2018-07-23,SYN001,-0.32134881020947176
2018-07-23,SYN002,-0.32134881020947176
2018-07-23,SYN003,0.0
2018-07-23,SYN004,0.32134881020947176
2018-07-24,SYN000,0.30819243560380816
2018-07-24,SYN001,-0.30819243560380816
2018-07-24,SYN002,-0.30819243560380816
2018-07-24,SYN003,0.0
2018-07-24,SYN004,0.30819243560380816
2018-07-25,SYN000,0.306488957326891
2018-07-25,SYN001,-0.306488957326891
2018-07-25,SYN002,-0.306488957326891
2018-07-25,SYN003,0.0
2018-07-25,SYN004,0.306488957326891
2018-07-26,SYN000,0.30925888609338426
2018-07-26,SYN001,-0.30925888609338426
2018-07-26,SYN002,-0.30925888609338426
2018-07-26,SYN003,0.0
2018-07-26,SYN004,0.30925888609338426
2018-07-27,SYN000,0.3085610720168198
2018-07-27,SYN001,-0.3085610720168198
2018-07-27,SYN002,-0.3085610720168198
2018-07-27,SYN003,0.0
2018-07-27,SYN004,0.3085610720168198
2018-07-30,SYN000,0.3112967857080978
2018-07-30,SYN001,-0.3112967857080978
2018-07-30,SYN002,-0.3112967857080978
2018-07-30,SYN003,0.0
2018-07-30,SYN004,0.3112967857080978
2018-07-31,SYN000,0.3076604015071631
2018-07-31,SYN001,-0.3076604015071631
2018-07-31,SYN002,-0.3076604015071631
2018-07-31,SYN003,0.0
2018-07-31,SYN004,0.3076604015071631
2018-08-01,SYN000,0.30748575785758014
2018-08-01,SYN001,-0.30748575785758014
2018-08-01,SYN002,-0.30748575785758014
2018-08-01,SYN003,0.0
2018-08-01,SYN004,0.30748575785758014
2018-08-02,SYN000,0.3086207727376088
2018-08-02,SYN001,-0.3086207727376088
2018-08-02,SYN002,-0.3086207727376088
2018-08-02,SYN003,0.0
2018-08-02,SYN004,0.3086207727376088
2018-08-03,SYN000,0.0
2018-08-03,SYN001,-0.3036798491177948
2018-08-03,SYN002,-0.3036798491177948
2018-08-03,SYN003,0.3036798491177948
2018-08-03,SYN004,0.3036798491177948
2018-08-06,SYN000,0.30424912322888653
2018-08-06,SYN001,-0.30424912322888653
2018-08-06,SYN002,-0.30424912322888653
2018-08-06,SYN003,0.0
2018-08-06,SYN004,0.30424912322888653
2018-08-07,SYN000,0.30455196791756667
2018-08-07,SYN001,-0.30455196791756667
2018-08-07,SYN002,-0.30455196791756667
2018-08-07,SYN003,0.0
2018-08-07,SYN004,0.30455196791756667
2018-08-08,SYN000,0.3034810348976074
2018-08-08,SYN001,-0.3034810348976074
2018-08-08,SYN002,-0.3034810348976074
2018-08-08,SYN003,0.0
2018-08-08,SYN004,0.3034810348976074
2018-08-09,SYN000,0.30271436354873077
2018-08-09,SYN001,-0.30271436354873077
2018-08-09,SYN002,-0.30271436354873077
2018-08-09,SYN003,0.0
2018-08-09,SYN004,0.30271436354873077
2018-08-10,SYN000,0.3031848164841836
2018-08-10,SYN001,-0.3031848164841836
2018-08-10,SYN002,-0.3031848164841836
2018-08-10,SYN003,0.0
2018-08-10,SYN004,0.3031848164841836
2018-08-13,SYN000,0.29607398602433216
2018-08-13,SYN001,-0.29607398602433216
2018-08-13,SYN002,-0.29607398602433216
2018-08-13,SYN003,0.0
2018-08-13,SYN004,0.29607398602433216
2018-08-14,SYN000,0.2961243656850853
2018-08-14,SYN001,0.0
2018-08-14,SYN002,-0.2961243656850853
2018-08-14,SYN003,0.2961243656850853
2018-08-14,SYN004,-0.2961243656850853
2018-08-15,SYN000,0.0
2018-08-15,SYN001,0.29840667267902804
2018-08-15,SYN002,-0.29840667267902804
2018-08-15,SYN003,0.29840667267902804
2018-08-15,SYN004,-0.29840667267902804
2018-08-16,SYN000,0.3058206111356931
2018-08-16,SYN001,0.3058206111356931
2018-08-16,SYN002,-0.3058206111356931
2018-08-16,SYN003,0.0
2018-08-16,SYN004,-0.3058206111356931
2018-08-17,SYN000,0.0
2018-08-17,SYN001,0.30432428628161623
2018-08-17,SYN002,-0.30432428628161623
2018-08-17,SYN003,0.30432428628161623
2018-08-17,SYN004,-0.30432428628161623
2018-08-20,SYN000,0.3067331438347658
2018-08-20,SYN001,0.0
2018-08-20,SYN002,-0.3067331438347658
2018-08-20,SYN003,0.3067331438347658
2018-08-20,SYN004,-0.3067331438347658
2018-08-21,SYN000,0.3059684548504346
2018-08-21,SYN001,-0.3059684548504346
2018-08-21,SYN002,-0.3059684548504346
2018-08-21,SYN003,0.0
2018-08-21,SYN004,0.3059684548504346
2018-08-22,SYN000,0.3063893042461107
2018-08-22,SYN001,-0.3063893042461107
2018-08-22,SYN002,-0.3063893042461107
2018-08-22,SYN003,0.3063893042461107
2018-08-22,SYN004,0.0
2018-08-23,SYN000,0.302919157928873
2018-08-23,SYN001,-0.302919157928873
2018-08-23,SYN002,-0.302919157928873
2018-08-23,SYN003,0.0
2018-08-23,SYN004,0.302919157928873
2018-08-24,SYN000,0.3083855871110488
2018-08-24,SYN001,-0.3083855871110488
2018-08-24,SYN002,-0.3083855871110488
2018-08-24,SYN003,0.3083855871110488
2018-08-24,SYN004,0.0
2018-08-27,SYN000,0.3105750870438678
2018-08-27,SYN001,0.0
2018-08-27,SYN002,-0.3105750870438678
2018-08-27,SYN003,0.3105750870438678
2018-08-27,SYN004,-0.3105750870438678
2018-08-28,SYN000,0.30988926893754776
2018-08-28,SYN001,0.0
2018-08-28,SYN002,-0.30988926893754776
2018-08-28,SYN003,-0.30988926893754776
2018-08-28,SYN004,0.30988926893754776
2018-08-29,SYN000,0.3095701964872322
2018-08-29,SYN001,0.0
2018-08-29,SYN002,-0.3095701964872322
2018-08-29,SYN003,-0.3095701964872322
2018-08-29,SYN004,0.3095701964872322
2018-08-30,SYN000,0.31244928319095905
2018-08-30,SYN001,0.31244928319095905
2018-08-30,SYN002,-0.31244928319095905
2018-08-30,SYN003,-0.31244928319095905
2018-08-30,SYN004,0.0
2018-08-31,SYN000,0.31350235122437975
2018-08-31,SYN001,0.31350235122437975
2018-08-31,SYN002,0.0
2018-08-31,SYN003,-0.31350235122437975
2018-08-31,SYN004,-0.31350235122437975
2018-09-03,SYN000,0.31967245816159434
2018-09-03,SYN001,0.0
2018-09-03,SYN002,0.31967245816159434
2018-09-03,SYN003,-0.31967245816159434
2018-09-03,SYN004,-0.31967245816159434
2018-09-04,SYN000,0.3166570593348934
2018-09-04,SYN001,0.0
2018-09-04,SYN002,0.3166570593348934
2018-09-04,SYN003,-0.3166570593348934
2018-09-04,SYN004,-0.3166570593348934
2018-09-05,SYN000,0.3159960472519434
2018-09-05,SYN001,0.3159960472519434
2018-09-05,SYN002,0.0
2018-09-05,SYN003,-0.3159960472519434
2018-09-05,SYN004,-0.3159960472519434
2018-09-06,SYN000,0.31879842237665373
2018-09-06,SYN001,0.0
2018-09-06,SYN002,-0.31879842237665373
2018-09-06,SYN003,0.31879842237665373
2018-09-06,SYN004,-0.31879842237665373
2018-09-07,SYN000,0.3226388901290985
2018-09-07,SYN001,0.3226388901290985
2018-09-07,SYN002,-0.3226388901290985
2018-09-07,SYN003,0.0
2018-09-07,SYN004,-0.3226388901290985
2018-09-10,SYN000,0.3246494112073652
2018-09-10,SYN001,0.3246494112073652
2018-09-10,SYN002,-0.3246494112073652
2018-09-10,SYN003,0.0
2018-09-10,SYN004,-0.3246494112073652
2018-09-11,SYN000,0.0
2018-09-11,SYN001,0.3326504477184366
2018-09-11,SYN002,-0.3326504477184366
2018-09-11,SYN003,0.3326504477184366
2018-09-11,SYN004,-0.3326504477184366
2018-09-12,SYN000,0.3352323679686966
2018-09-12,SYN001,0.3352323679686966
2018-09-12,SYN002,-0.3352323679686966
2018-09-12,SYN003,0.0
2018-09-12,SYN004,-0.3352323679686966
2018-09-13,SYN000,0.0
2018-09-13,SYN001,0.3548780394740115
2018-09-13,SYN002,-0.3548780394740115
2018-09-13,SYN003,0.3548780394740115
2018-09-13,SYN004,-0.3548780394740115
2018-09-14,SYN000,0.35479015780551715
