date,ticker,label_excess_ret
2016-02-05,SYN003,-0.003968658800434843
2016-02-05,SYN004,0.012141920298943898
2016-02-08,SYN000,-0.032410076737670934
2016-02-08,SYN001,0.018596026046685976
2016-02-08,SYN002,0.013675743813660768
2016-02-08,SYN003,-0.013315972645543073
2016-02-08,SYN004,0.014807091613478374
2016-02-09,SYN000,0.00829039649892005
2016-02-09,SYN001,-0.004764836893078606
2016-02-09,SYN002,-0.011052066173033226
2016-02-09,SYN003,-0.010550825183408552
2016-02-09,SYN004,0.016668734587666156
2016-02-10,SYN000,0.00039947964650743906
2016-02-10,SYN001,0.011616614018585825
2016-02-10,SYN002,0.009525713203148767
2016-02-10,SYN003,0.007918748998794634
2016-02-10,SYN004,-0.03032293315466905
2016-02-11,SYN000,-0.005118575334385422
2016-02-11,SYN001,0.011960360765273181
2016-02-11,SYN002,-0.009065516815421892
2016-02-11,SYN003,-0.02057168254038344
2016-02-11,SYN004,0.018443989642632497
2016-02-12,SYN000,0.001980175257585204
2016-02-12,SYN001,-0.03089958928146319
2016-02-12,SYN002,0.019107526744190473
2016-02-12,SYN003,0.011889705000713624
2016-02-12,SYN004,0.008236820073817874
2016-02-15,SYN000,-0.011000561409146403
2016-02-15,SYN001,0.0019452560526953544
2016-02-15,SYN002,-0.01606887902394616
2016-02-15,SYN003,0.013372257824706413
2016-02-15,SYN004,0.013124767603290177
2016-02-16,SYN000,0.013288157603272288
2016-02-16,SYN001,-0.0035752235134016708
2016-02-16,SYN002,-0.00719519273826108
2016-02-16,SYN003,0.014058220918042541
2016-02-16,SYN004,-0.01618646827719894
2016-02-17,SYN000,-0.010197612282955792
2016-02-17,SYN001,-0.0008894109759695068
2016-02-17,SYN002,0.00010504396794941417
2016-02-17,SYN003,0.02816455765814785
2016-02-17,SYN004,-0.01351204177649501
2016-02-18,SYN000,-0.005545058166861905
2016-02-18,SYN001,0.00725831857159287
2016-02-18,SYN002,-0.014852487593723929
2016-02-18,SYN003,-0.018485879977978792
2016-02-18,SYN004,0.02900582048253808
2016-02-19,SYN000,0.005722917211185008
2016-02-19,SYN001,0.013874117966554245
2016-02-19,SYN002,0.0034001233861289393
2016-02-19,SYN003,-0.008183716812862674
2016-02-19,SYN004,-0.018435479004868305
2016-02-22,SYN000,-0.010945648319627632
2016-02-22,SYN001,0.013852780782800722
2016-02-22,SYN002,-0.0037610386344192337
2016-02-22,SYN003,0.005276939320839391
2016-02-22,SYN004,-0.006397110258958394
2016-02-23,SYN000,-0.02251541598760265
2016-02-23,SYN001,-0.0004100108121524171
2016-02-23,SYN002,0.002438832548796621
2016-02-23,SYN003,0.014684548363165018
2016-02-23,SYN004,0.009528504258384363
2016-02-24,SYN000,-0.005611284753795243
2016-02-24,SYN001,-0.00250350044623171
2016-02-24,SYN002,0.0034800024402847907
2016-02-24,SYN003,0.01066067998650122
2016-02-24,SYN004,-0.004046314998318312
2016-02-25,SYN000,0.0006462025017288653
2016-02-25,SYN001,-0.0031791984782065796
2016-02-25,SYN002,0.0037809939340238685
2016-02-25,SYN003,-0.0001646230804599469
2016-02-25,SYN004,-2.3972531929983276e-05
2016-02-26,SYN000,0.0010455149587023094
2016-02-26,SYN001,0.0004098740159497183
2016-02-26,SYN002,-0.022973071544174606
2016-02-26,SYN003,0.01516777242845535
2016-02-26,SYN004,0.005071235584209299
2016-02-29,SYN000,-0.026824937705306473
2016-02-29,SYN001,-0.007808462008086603
2016-02-29,SYN002,0.012305266368169754
2016-02-29,SYN003,0.04209167997982699
2016-02-29,SYN004,-0.013226892074148955
2016-03-01,SYN000,0.007838447676316695
2016-03-01,SYN001,-0.012279608991000668
2016-03-01,SYN002,0.0006336053615023651
2016-03-01,SYN003,-0.0013064623000562658
2016-03-01,SYN004,0.007848390963397733
2016-03-02,SYN000,-0.022839321151329695
2016-03-02,SYN001,0.014626797302987882
2016-03-02,SYN002,-0.004864867917223403
2016-03-02,SYN003,-0.002276879503657958
2016-03-02,SYN004,0.01289733791596781
2016-03-03,SYN000,0.0077897239728926815
2016-03-03,SYN001,0.002525532614479853
2016-03-03,SYN002,0.008072990125589263
2016-03-03,SYN003,0.005818103375076711
2016-03-03,SYN004,-0.02406778854762326
2016-03-04,SYN000,-0.003701491036929072
2016-03-04,SYN001,-0.0060822669617554
2016-03-04,SYN002,-0.016285282194108408
2016-03-04,SYN003,-0.004115325001098347
2016-03-04,SYN004,0.030890738959003627
2016-03-07,SYN000,-0.004611355515249493
2016-03-07,SYN001,-0.012486708761381804
2016-03-07,SYN002,0.03472586891290108
2016-03-07,SYN003,0.01380074055777225
2016-03-07,SYN004,-0.024519900417149354
2016-03-08,SYN000,-0.0075062498815621215
2016-03-08,SYN001,0.01159987215607905
2016-03-08,SYN002,0.006846561830711861
2016-03-08,SYN003,-0.02678038253202919
2016-03-08,SYN004,0.014638634923541227
2016-03-09,SYN000,0.0054476262888488725
2016-03-09,SYN001,-4.586698705399961e-06
2016-03-09,SYN002,-0.004780876537232026
2016-03-09,SYN003,0.0002543040867407642
2016-03-09,SYN004,-0.0013145598856094676
2016-03-10,SYN000,-0.009072009996951569
2016-03-10,SYN001,0.005546930093684788
2016-03-10,SYN002,-0.008190039568447771
2016-03-10,SYN003,-0.001138894472138663
2016-03-10,SYN004,0.011173755978097999
2016-03-11,SYN000,0.002984258094117953
2016-03-11,SYN001,0.01274931252692757
2016-03-11,SYN002,-0.0313934882123208
2016-03-11,SYN003,0.008398238283686243
2016-03-11,SYN004,0.0018066220003789546
2016-03-14,SYN000,-0.0029119833207138512
2016-03-14,SYN001,-0.015854809796633673
2016-03-14,SYN002,-0.0009303013913750657
2016-03-14,SYN003,0.020445415521964216
2016-03-14,SYN004,0.0032222191225825814
2016-03-15,SYN000,0.014750608573303792
2016-03-15,SYN001,-0.0006293152094660748
2016-03-15,SYN002,-0.007193234160382311
2016-03-15,SYN003,-0.014406510473039646
2016-03-15,SYN004,0.006814045088931353
2016-03-16,SYN000,0.0016097533882255544
2016-03-16,SYN001,-0.005168256289709627
2016-03-16,SYN002,-0.02248449990328305
2016-03-16,SYN003,0.02853265741302735
2016-03-16,SYN004,-0.0039045739276369895
2016-03-17,SYN000,-0.014237306974495989
2016-03-17,SYN001,0.0019221942588679708
2016-03-17,SYN002,0.007876584630095218
2016-03-17,SYN003,-0.00154834669895898
2016-03-17,SYN004,0.006935313523000364
2016-03-18,SYN000,-0.025311322974091666
2016-03-18,SYN001,0.006265175259698719
2016-03-18,SYN002,0.006829733128809634
2016-03-18,SYN003,-0.008721550226145958
2016-03-18,SYN004,0.020456851715123126
2016-03-21,SYN000,-0.006286444284850368
2016-03-21,SYN001,-0.0015157770190747932
2016-03-21,SYN002,0.01801559285019405
2016-03-21,SYN003,-0.0058394020739636066
2016-03-21,SYN004,-0.0016925846586618443
2016-03-22,SYN000,0.013782391821143603
2016-03-22,SYN001,0.01796836338372787
2016-03-22,SYN002,0.004836690910445696
2016-03-22,SYN003,0.00012053330134043083
2016-03-22,SYN004,-0.03840080076593155
2016-03-23,SYN000,-0.011067346203354145
2016-03-23,SYN001,0.00972432363032194
2016-03-23,SYN002,0.0007762360373932964
2016-03-23,SYN003,0.009998824178403476
2016-03-23,SYN004,-0.011983646998772413
2016-03-24,SYN000,-0.027177244937651723
2016-03-24,SYN001,0.005610032023949385
2016-03-24,SYN002,0.00811110354587552
2016-03-24,SYN003,0.010952364923997537
2016-03-24,SYN004,0.001145299484590634
2016-03-25,SYN000,-0.0024277780351082967
2016-03-25,SYN001,0.003546240163035841
2016-03-25,SYN002,-0.010624743187035102
2016-03-25,SYN003,0.007225165950225931
2016-03-25,SYN004,-5.5577574537002405e-05
2016-03-28,SYN000,-0.008890568191600723
2016-03-28,SYN001,0.010901682781997324
2016-03-28,SYN002,-0.0051652275515856605
2016-03-28,SYN003,0.00803252480585559
2016-03-28,SYN004,-0.009271642061690732
2016-03-29,SYN000,0.020695811901039418
2016-03-29,SYN001,0.0022329041868267563
2016-03-29,SYN002,-0.007385892082740542
2016-03-29,SYN003,-0.024587416557810937
2016-03-29,SYN004,0.010147160556503776
2016-03-30,SYN000,-0.01932354366195188
2016-03-30,SYN001,0.014953424626954703
2016-03-30,SYN002,0.009940934433598114
2016-03-30,SYN003,0.0047690072154253915
2016-03-30,SYN004,-0.014501806321777555
2016-03-31,SYN000,-0.025323461750311083
2016-03-31,SYN001,0.004716008141718131
2016-03-31,SYN002,-0.003563148986153175
2016-03-31,SYN003,0.017421755575164344
2016-03-31,SYN004,0.0030584268315245744
2016-04-01,SYN000,0.011766548435762747
2016-04-01,SYN001,-0.019612580795057677
2016-04-01,SYN002,-0.0017274555110160517
2016-04-01,SYN003,0.011417618120159512
2016-04-01,SYN004,0.004693988057032916
2016-04-04,SYN000,0.016363247893517396
2016-04-04,SYN001,0.010865797997132054
2016-04-04,SYN002,-0.026860619217700887
2016-04-04,SYN003,-0.005866191100176166
2016-04-04,SYN004,0.000758789137167093
2016-04-05,SYN000,-0.021413534141408785
2016-04-05,SYN001,0.007262957372329293
2016-04-05,SYN002,-0.0002605238992501313
2016-04-05,SYN003,0.013216240054899187
2016-04-05,SYN004,-0.002931640923135248
2016-04-06,SYN000,-0.007305541929269244
2016-04-06,SYN001,0.004966988818218665
2016-04-06,SYN002,0.002226983672992233
2016-04-06,SYN003,-0.01671073218866137
2016-04-06,SYN004,0.016414754248776475
2016-04-07,SYN000,0.009724635910801749
2016-04-07,SYN001,-0.02193122463574304
2016-04-07,SYN002,0.03877174077475465
2016-04-07,SYN003,-0.014094360010341811
2016-04-07,SYN004,0.001284584196355687
2016-04-08,SYN000,-0.031760382684848376
2016-04-08,SYN001,0.0014249286793299731
2016-04-08,SYN002,-0.002668401283315025
2016-04-08,SYN003,0.03110044992669081
2016-04-08,SYN004,-0.002051334936553406
2016-04-11,SYN000,-0.02782741754415141
2016-04-11,SYN001,0.003006575877540607
2016-04-11,SYN002,0.004942365150072514
2016-04-11,SYN003,0.008760084498059872
2016-04-11,SYN004,0.007386044302804873
2016-04-12,SYN000,-0.007442064044777985
2016-04-12,SYN001,-0.020400066598819544
2016-04-12,SYN002,0.03920722440111035
2016-04-12,SYN003,-0.007564373163551852
2016-04-12,SYN004,0.005774430532162533
2016-04-13,SYN000,0.01769310231143484
2016-04-13,SYN001,-0.010957327134157424
2016-04-13,SYN002,-0.002643881737954379
2016-04-13,SYN003,-0.006385034671030798
2016-04-13,SYN004,0.007789959137779245
2016-04-14,SYN000,0.007496114003146093
2016-04-14,SYN001,-0.007108475487730859
2016-04-14,SYN002,0.013017607236507245
2016-04-14,SYN003,0.0019325986287394015
2016-04-14,SYN004,-0.011653826072709816
2016-04-15,SYN000,0.00144377531950024
2016-04-15,SYN001,0.009039106818269249
2016-04-15,SYN002,-0.014874104977787073
2016-04-15,SYN003,0.004078612470584386
2016-04-15,SYN004,-0.002823249366795788
2016-04-18,SYN000,0.011815064551474963
2016-04-18,SYN001,-0.0027024448134544965
2016-04-18,SYN002,0.01773222097114946
2016-04-18,SYN003,-0.002230947842313258
2016-04-18,SYN004,-0.021172298848345594
2016-04-19,SYN000,0.03363103260793143
2016-04-19,SYN001,-0.022658985863454273
2016-04-19,SYN002,-0.01535876218388943
2016-04-19,SYN003,0.002326032256699584
2016-04-19,SYN004,0.010442234007939533
2016-04-20,SYN000,-0.008006641465662878
2016-04-20,SYN001,0.005918058555291594
2016-04-20,SYN002,0.007052899384283995
2016-04-20,SYN003,-0.016750257596604423
2016-04-20,SYN004,0.011546723201628417
2016-04-21,SYN000,0.0012860930850817631
2016-04-21,SYN001,0.00069100973022862
2016-04-21,SYN002,-0.005564685878542419
2016-04-21,SYN003,0.005509985607117018
2016-04-21,SYN004,-0.002577546276272935
2016-04-22,SYN000,0.024832606363677345
2016-04-22,SYN001,0.005247992284850844
2016-04-22,SYN002,-0.005338265895135752
2016-04-22,SYN003,-0.010440893442795862
2016-04-22,SYN004,-0.013437241685842038
2016-04-25,SYN000,-0.012084206785146878
2016-04-25,SYN001,0.00487579583639286
2016-04-25,SYN002,-0.010610201686426346
2016-04-25,SYN003,-0.004040876564613161
2016-04-25,SYN004,0.01970323536661589
2016-04-26,SYN000,0.008491633830100431
2016-04-26,SYN001,-0.018944273239352327
2016-04-26,SYN002,0.013224826097801401
2016-04-26,SYN003,0.012079055144853523
2016-04-26,SYN004,-0.008920716983101262
2016-04-27,SYN000,-0.01976146330600481
2016-04-27,SYN001,-0.016049399717452784
2016-04-27,SYN002,-0.008653689909359885
2016-04-27,SYN003,0.02805909004694296
2016-04-27,SYN004,0.01691026961126363
2016-04-28,SYN000,-0.0049413915427563015
2016-04-28,SYN001,-0.014551030297529799
2016-04-28,SYN002,-0.024704821932699295
2016-04-28,SYN003,0.022660824882990704
2016-04-28,SYN004,0.020115818762938664
2016-04-29,SYN000,-0.011451563012344845
2016-04-29,SYN001,-0.00752990085262506
2016-04-29,SYN002,0.010978081654260174
2016-04-29,SYN003,0.0019395641550934428
2016-04-29,SYN004,0.007198388428182545
2016-05-02,SYN000,-0.01085286346214287
2016-05-02,SYN001,0.00573668752974732
2016-05-02,SYN002,-0.004044741647183936
2016-05-02,SYN003,-0.00046646563781227446
2016-05-02,SYN004,0.007007171639097143
2016-05-03,SYN000,-0.017754029508459834
2016-05-03,SYN001,-0.005868298760707269
2016-05-03,SYN002,0.0020116087823751627
2016-05-03,SYN003,-0.004062834332654974
2016-05-03,SYN004,0.0243761226991539
2016-05-04,SYN000,0.0006048943366161463
2016-05-04,SYN001,-0.009891114362137965
2016-05-04,SYN002,0.009079924604825207
2016-05-04,SYN003,0.0025427128247439423
2016-05-04,SYN004,6.948323150690605e-05
2016-05-05,SYN000,0.01515108210964744
2016-05-05,SYN001,-0.005053056832875269
2016-05-05,SYN002,0.007328507145822005
2016-05-05,SYN003,-0.006085724099710754
2016-05-05,SYN004,-0.0069699161690269795
2016-05-06,SYN000,-0.006298975930180695
2016-05-06,SYN001,0.03326293890025078
2016-05-06,SYN002,-0.037302466139838675
2016-05-06,SYN003,0.015429218019482827
2016-05-06,SYN004,-0.014483039428894284
2016-05-09,SYN000,0.010532212714268852
2016-05-09,SYN001,-0.0020803619392024686
2016-05-09,SYN002,0.01991086584793722
2016-05-09,SYN003,-0.02105539708165749
2016-05-09,SYN004,-0.0010720081034959472
2016-05-10,SYN000,0.010238602303446642
2016-05-10,SYN001,-0.006698588819111895
2016-05-10,SYN002,0.00016178486910412015
2016-05-10,SYN003,-0.002764892000730379
2016-05-10,SYN004,0.0015754450990549396
2016-05-11,SYN000,-0.026498445807048743
2016-05-11,SYN001,0.03748364741366783
2016-05-11,SYN002,-0.016859594663904298
2016-05-11,SYN003,9.190816915527478e-05
2016-05-11,SYN004,-0.004977861969420072
2016-05-12,SYN000,0.014955063127694124
2016-05-12,SYN001,0.010174875038408637
2016-05-12,SYN002,0.0022235512668719037
2016-05-12,SYN003,-0.008817719207696917
2016-05-12,SYN004,-0.017367678590788582
2016-05-13,SYN000,0.02144693664559738
2016-05-13,SYN001,-0.011542919798854245
2016-05-13,SYN002,-0.014993701719415164
2016-05-13,SYN003,0.005554556822033874
2016-05-13,SYN004,0.0024229012761862734
2016-05-16,SYN000,0.026042586107861476
2016-05-16,SYN001,-0.00037150031373567316
2016-05-16,SYN002,-0.01012924465346765
2016-05-16,SYN003,-0.004107157129746741
2016-05-16,SYN004,-0.009819043164183916
2016-05-17,SYN000,-0.004572825025075722
2016-05-17,SYN001,-0.012581845504699096
2016-05-17,SYN002,-0.01939713277232158
2016-05-17,SYN003,0.02384277443888516
2016-05-17,SYN004,0.010723131870731262
2016-05-18,SYN000,-0.0038808727545806
2016-05-18,SYN001,0.01662627688751761
2016-05-18,SYN002,-0.0012972413729082088
2016-05-18,SYN003,-0.016418719962052575
2016-05-18,SYN004,0.002601512989244048
2016-05-19,SYN000,0.013405008637434879
2016-05-19,SYN001,-0.001293913626731369
2016-05-19,SYN002,0.0042144870369020815
2016-05-19,SYN003,-0.01865059675249381
2016-05-19,SYN004,0.005538142571254068
2016-05-20,SYN000,0.015623233617190424
2016-05-20,SYN001,-0.0032602666588330553
2016-05-20,SYN002,0.019447227403322165
2016-05-20,SYN003,-0.010853781734089574
2016-05-20,SYN004,-0.01524116502135009
2016-05-23,SYN000,-0.0027583534709857416
2016-05-23,SYN001,0.02940542836207871
2016-05-23,SYN002,-0.007026243568230672
2016-05-23,SYN003,-0.017795083927957367
2016-05-23,SYN004,-0.00840884723549784
2016-05-24,SYN000,-0.006069127371914007
2016-05-24,SYN001,0.008474333071925022
2016-05-24,SYN002,0.021752123359726427
2016-05-24,SYN003,-0.022017364049135568
2016-05-24,SYN004,-0.0009346147772244517
2016-05-25,SYN000,0.0019064964030354181
2016-05-25,SYN001,0.00838437539150283
2016-05-25,SYN002,0.007992332632491883
2016-05-25,SYN003,-0.020800384135655547
2016-05-25,SYN004,0.0014478005576145092
2016-05-26,SYN000,-0.014876435779036967
2016-05-26,SYN001,0.004061123024782121
2016-05-26,SYN002,-0.008903818305375122
2016-05-26,SYN003,0.01603973105567269
2016-05-26,SYN004,0.0010068772147110439
2016-05-27,SYN000,0.0029392874556132265
2016-05-27,SYN001,0.0024306294189421207
2016-05-27,SYN002,-0.007533941720200277
2016-05-27,SYN003,0.004416145004807248
2016-05-27,SYN004,-0.003635068522592211
2016-05-30,SYN000,0.003086867967024398
2016-05-30,SYN001,0.010913292760371007
2016-05-30,SYN002,-0.01991426627695858
2016-05-30,SYN003,0.0022136030488468794
2016-05-30,SYN004,-0.0018054534467251138
2016-05-31,SYN000,0.005250451911611442
2016-05-31,SYN001,0.008449602529544409
2016-05-31,SYN002,-0.005612320587725428
2016-05-31,SYN003,-0.02402059221203523
2016-05-31,SYN004,0.012988946782429567
2016-06-01,SYN000,-0.009527987873586663
2016-06-01,SYN001,0.0015620620218697034
2016-06-01,SYN002,-0.01151827087400581
2016-06-01,SYN003,0.009044047495075147
2016-06-01,SYN004,0.007704864858054883
2016-06-02,SYN000,-0.03745542484809439
2016-06-02,SYN001,0.017204981147563192
2016-06-02,SYN002,0.00817069416159133
2016-06-02,SYN003,0.018316802499857454
2016-06-02,SYN004,-0.012257653567980364
2016-06-03,SYN000,-0.01963676936465819
2016-06-03,SYN001,0.021869500696143906
2016-06-03,SYN002,-0.0010806647993087948
2016-06-03,SYN003,-0.0042022556124762245
2016-06-03,SYN004,-0.006275358777679374
2016-06-06,SYN000,-0.01722496246774452
2016-06-06,SYN001,0.004845971779421476
2016-06-06,SYN002,-0.011843831167932195
2016-06-06,SYN003,0.02753745909896843
2016-06-06,SYN004,-0.009034333224253954
2016-06-07,SYN000,-0.019060592722076053
2016-06-07,SYN001,0.0044092210161903456
2016-06-07,SYN002,0.00414131831958775
2016-06-07,SYN003,0.006103288798440576
2016-06-07,SYN004,0.0007357784844340687
2016-06-08,SYN000,-0.0016599028187380682
2016-06-08,SYN001,0.0027178154950749933
2016-06-08,SYN002,-0.009631444296830827
2016-06-08,SYN003,0.0009122110498911429
2016-06-08,SYN004,0.0047984650395606065
2016-06-09,SYN000,-0.012696152710794828
2016-06-09,SYN001,-0.013631532190755635
2016-06-09,SYN002,0.00526529949370147
2016-06-09,SYN003,0.011138907078047877
2016-06-09,SYN004,0.013620501269692609
2016-06-10,SYN000,-0.01323201212142322
2016-06-10,SYN001,-0.004041770661234123
2016-06-10,SYN002,0.012099152226772603
2016-06-10,SYN003,0.0031672097604000804
2016-06-10,SYN004,0.003129096041726953
2016-06-13,SYN000,-0.015554009500678423
2016-06-13,SYN001,-0.000624923945830469
2016-06-13,SYN002,-0.002184281250916964
2016-06-13,SYN003,0.023913845060000716
2016-06-13,SYN004,-0.009496266659978159
2016-06-14,SYN000,-0.004329502463713997
2016-06-14,SYN001,-0.003963161369991752
2016-06-14,SYN002,0.0040925823595467925
2016-06-14,SYN003,0.010081426426331808
2016-06-14,SYN004,-0.005388458041882815
2016-06-15,SYN000,0.007054124059759026
2016-06-15,SYN001,-0.007718285632517308
2016-06-15,SYN002,-0.009706240279461209
2016-06-15,SYN003,-0.004666833345973176
2016-06-15,SYN004,0.017921392321257112
2016-06-16,SYN000,0.01544108291544466
2016-06-16,SYN001,0.005831481429313334
2016-06-16,SYN002,-0.0198846157802941
2016-06-16,SYN003,-0.0008106282254514152
2016-06-16,SYN004,-0.00283514075493152
2016-06-17,SYN000,-0.002615642549268271
2016-06-17,SYN001,0.008747794588073177
2016-06-17,SYN002,0.0030199824705487988
2016-06-17,SYN003,0.009728573268557694
2016-06-17,SYN004,-0.02223313920787684
2016-06-20,SYN000,-0.0009476709939362227
2016-06-20,SYN001,0.015914408930762236
2016-06-20,SYN002,0.008366696865664935
2016-06-20,SYN003,-0.008384981389568447
2016-06-20,SYN004,-0.018613038956010186
2016-06-21,SYN000,-0.007635196004691869
2016-06-21,SYN001,0.0013705931584260256
2016-06-21,SYN002,0.012256753749404936
2016-06-21,SYN003,0.000498353688347386
2016-06-21,SYN004,-0.006434539462292221
2016-06-22,SYN000,-0.0037111594951535487
2016-06-22,SYN001,-0.029135549913963166
2016-06-22,SYN002,0.00045980547262369775
2016-06-22,SYN003,0.03462189679227934
2016-06-22,SYN004,0.0054724007655693185
2016-06-23,SYN000,0.010714241668566826
2016-06-23,SYN001,0.028812546648500303
2016-06-23,SYN002,-0.0010775239058002928
2016-06-23,SYN003,-0.0356111432264119
2016-06-23,SYN004,-0.006687509771835409
2016-06-24,SYN000,-0.018338478154272808
2016-06-24,SYN001,-0.006852580541330866
2016-06-24,SYN002,0.010761677809896453
2016-06-24,SYN003,-0.001227010617731894
2016-06-24,SYN004,0.01743850256638524
2016-06-27,SYN000,0.0006725949389635444
2016-06-27,SYN001,-0.0010879132006769154
2016-06-27,SYN002,-0.004264076859440746
2016-06-27,SYN003,0.004199727417933619
2016-06-27,SYN004,1.6160427671718658e-05
2016-06-28,SYN000,-0.027348043073783912
2016-06-28,SYN001,-0.002011562274329304
2016-06-28,SYN002,0.00683360701732727
2016-06-28,SYN003,-0.00029508518114651494
2016-06-28,SYN004,0.019769621457362718
2016-06-29,SYN000,0.008323589840898982
2016-06-29,SYN001,-0.0021782917626428366
2016-06-29,SYN002,0.0004806416211496911
